Surname,First name,OU Computer Username,Personal Identifier,Institution,Department,Email address,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /1.00,Q. 2 /1.00,Q. 3 /1.00,Q. 4 /1.00,Q. 5 /1.00,Q. 6 /1.00,Q. 7 /1.00,Q. 8 /1.00,Q. 9 /1.00,Q. 10 /1.00,Q. 11 /1.00,Q. 12 /1.00,Q. 13 /1.00,Q. 14 /1.00,Q. 15 /1.00,Q. 16 /1.00,Q. 17 /1.00,Q. 18 /1.00,Q. 19 /1.00,Q. 20 /1.00
4fd9194fceaadf73b53f13e44a214b8e,3d78ee0f24fbaa80449d8a956e2f984d,c0c71356ed611fa9ab88e273c02d1c50,632bd94e6ff00df452690a7068c2dab3,,,8da5d3214d9e9088fbc737af80b3aed9,Finished,17 May 2016  09:53,18 Jun 2016  21:07,32 days 11 hours,18.50,1.00,1.00,1.00,1.00,1.00,0.33,1.00,1.00,1.00,0.67,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.50
4ede92d748d0f2293e5f7b785f658971,87926ce687ed55984680437b14df94f9,0f7153aba39c62ae8ef925eecb539e4d,256dce1fd1523049b0da537a408909b3,,,0540eb59b7b71393b3821a78cfda6fa9,In progress,17 May 2016  12:25,-,-,-,1.00,1.00,-,0.67,0.89,0.78,0.75,0.67,0.78,-,1.00,0.89,1.00,1.00,0.56,1.00,1.00,-,1.00,-
1002e7262f3d0f16ac7488fc46377dcc,1ff54c9d20baba5b6b13a060e8954474,3da35a9f16b1762d43abcde10ba75a1b,f2513068172116797a144ef9dee7ae15,,,3e570a5c2ec35ac5b1deb14d7a171613,Finished,17 May 2016  13:06,17 May 2016  13:47,41 mins 13 secs,19.22,1.00,1.00,0.67,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.67,1.00,1.00,1.00
a5450848d8ec407c9fae1fe0c6ef0440,3cf7c9f8a5a7d6fe3be50d0f8409fc20,475cf3768019458e6216fc5da67e4494,df535950bf4b94e4bafc3e3a1185a3da,,,d6d6cd9a6692281cbfe72c4ec0248776,In progress,17 May 2016  15:16,-,-,-,1.00,1.00,1.00,1.00,0.89,0.56,0.78,-,-,-,-,-,-,-,-,-,-,-,-,-
4de5cabc03a123aa92436d9864c4c28a,d012a1bf23470a71e503a8fcd48a4fa6,36b00e6c327d2d70b89e5a0d89b5dd17,a4e8d6b3b9173c7e2b1f32edb258a2f4,,,6c8d86e1c7c2a7a4b732ebc369820bf6,In progress,17 May 2016  19:43,-,-,-,1.00,1.00,1.00,1.00,1.00,1.00,0.75,0.78,1.00,-,-,-,-,-,-,-,-,-,-,-
40ab070f01e67b5ed143ef6dd28475ec,38b4b2adde282eacba901ebbe1b3b6f0,642f073529edeb4994c0bc64a6809ac4,c1c640f41bedf921604fecf52fde35a3,,,119b12167752d7041517b30667f8f2a7,In progress,17 May 2016  20:05,-,-,-,1.00,0.67,1.00,1.00,0.89,-,1.00,1.00,-,0.89,1.00,0.89,0.67,1.00,1.00,0.67,1.00,1.00,1.00,0.50
c451902f27a28d58ae700188cedc2cac,09da404a1c69e462472d9578e9a69e0f,feab1c08fbda3ee82592fc70a30b03de,8538331e7dcf7bf908ef290a4b63c184,,,40e96e6aa9aa830901dc5be5e28edc8e,Finished,17 May 2016  21:26,17 May 2016  22:00,34 mins 14 secs,18.56,1.00,1.00,1.00,1.00,0.78,0.78,1.00,1.00,0.89,0.44,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.67,1.00,1.00
5eb16af094f7f035be51a65fa741b963,98af0994fb1e54a0840f9a708d742291,2f7c3bf207603cbfdfffef34ef6a42c0,d013f51b99b7abb122f5b7a8e9634153,,,b792fccb7e2c95c1fa0100d691980c09,Finished,18 May 2016  16:09,19 May 2016  09:26,17 hours 16 mins,18.33,1.00,1.00,1.00,1.00,1.00,0.78,0.50,1.00,0.89,0.67,0.89,1.00,1.00,1.00,0.89,1.00,1.00,1.00,0.89,0.83
23a90afc04bc366d2a19c0755605f0d2,28dc85d4484c08dab9d584172cd4416f,9ba1743b79b66dfaa9cf0bc920acfe7a,8d8d353d2bbf5458a8609f472eb2b73c,,,78975a2801d394d87130fb4661f922fc,Finished,19 May 2016  12:27,19 May 2016  13:36,1 hour 8 mins,18.94,1.00,1.00,1.00,1.00,0.89,0.78,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,0.67,1.00,0.83
59a5fd5c7dbc0671d5906b9641486ddd,a289933cb608887ff0af0a14381cb84c,8fd7c25fdaa92c4ed3af3f685e63d06c,f621cc3148056ac9aa7867cbb8e473a1,,,6170e37a36f7c2f8326aa0436ae7a28b,Finished,19 May 2016  16:15,20 May 2016  13:27,21 hours 12 mins,13.17,1.00,1.00,0.00,0.67,0.78,0.67,0.33,0.22,0.33,0.67,0.33,1.00,1.00,1.00,0.89,1.00,1.00,0.33,0.44,0.50
59a5fd5c7dbc0671d5906b9641486ddd,a289933cb608887ff0af0a14381cb84c,8fd7c25fdaa92c4ed3af3f685e63d06c,f621cc3148056ac9aa7867cbb8e473a1,,,6170e37a36f7c2f8326aa0436ae7a28b,Finished,20 May 2016  13:42,20 May 2016  14:00,18 mins 10 secs,12.56,1.00,1.00,0.33,0.67,0.78,0.67,1.00,0.44,0.33,0.89,0.33,0.44,1.00,1.00,0.89,1.00,0.33,0.33,0.11,0.00
73d13ecac3cfa9e5f4dd1e96b89e3c7b,8b56cec7a1ef12ad914a364c6ebabd48,a17ca1457904428edc14638fb90bab04,49bf4174796f718a2ec7df5b60df4d1d,,,f6a5f76e7f3d758bb876ff79646e0199,Finished,20 May 2016  14:06,20 May 2016  14:38,32 mins 19 secs,15.72,1.00,1.00,1.00,1.00,0.89,0.67,0.89,0.78,0.89,0.89,1.00,0.44,1.00,1.00,1.00,1.00,1.00,0.00,0.11,0.17
3c4e9536dcb5e7b057b6af2f6a9426eb,0ab9af46ad4534fc5738b50b9b949a57,32c47e75f804762131158e3b5962f34a,eabdc963b51af10e070fc845e3ace1b3,,,c7324f16ad26f250153d64efd47c7ae6,Finished,21 May 2016  20:20,26 May 2016  20:59,5 days,12.44,1.00,1.00,1.00,0.67,0.89,0.00,-,0.89,-,1.00,0.56,0.89,1.00,1.00,0.89,1.00,0.67,-,-,-
9033172c85e198de9a045bbbbb11fa55,37439e38b9330c725b69833cae8470c7,e27d0af1619b3b6ab256a5cbb360d68e,4bef0314a0ad7da1fc0c44286ba60e73,,,3bc82acf6a786cf8b8ab0d2c33317ba0,Finished,23 May 2016  00:40,23 May 2016  01:25,45 mins 33 secs,18.06,1.00,1.00,1.00,0.00,1.00,1.00,0.78,1.00,0.89,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,0.67,0.83
b0d1c0b27a4d32c197229136cffbd612,0fe54ec440a95be0b43fd69b56ebc836,84a4649688de3bbbec3ee631e64216cb,fde48e7b9fc630052b63bc106941711b,,,c6c2b66f8a3bda7aac326c45172ab6e7,In progress,24 May 2016  22:17,-,-,-,1.00,1.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
657c46bc6bb06f47efc9b8d37db32abc,a9497a1d7ce0942e4137a08e25d8006a,326a17e81caa8700bd22660ade285574,d06c08b02584c0d03ddb48e9d7ffc645,,,3048381b44ce394d88bfef8b4b23178e,Finished,25 May 2016  01:46, 4 Jun 2016  14:31,10 days 12 hours,18.17,1.00,1.00,1.00,1.00,0.78,0.78,1.00,0.89,1.00,0.78,1.00,0.89,1.00,1.00,0.89,1.00,1.00,0.67,1.00,0.50
1970f6710754f8a9e49f2d478c213609,6655ca809d4992fed558b5fbb24ab420,fc58c69cab4762c27c54f5462228498c,f3de9032d76a91129c4e14ede5dc2aa6,,,456b945dd123e1d7b5f8e711cc71791d,Finished,25 May 2016  11:15,25 May 2016  11:43,28 mins 45 secs,15.14,1.00,0.67,1.00,0.33,1.00,0.56,1.00,1.00,1.00,0.67,0.89,1.00,1.00,0.00,0.22,1.00,1.00,0.00,0.89,0.92
001b7cc9cc32ce518e5534e0d0206a98,e2119bdfb36520b67f415a3b31e5c137,4396b918f0a3141c17245c67d6091fab,e4e249dcf857d7d28fcfc46c880c1645,,,8245e476661a23ffd447d5d941987768,Finished,25 May 2016  13:41,25 May 2016  16:10,2 hours 28 mins,18.08,1.00,1.00,1.00,0.00,1.00,0.78,0.92,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.50
4d47c53c06bc113355fe116724cb401d,b76316fcaac670abc33c2eed5ed2d198,335c73ce7e958b03cb666da98252915b,f42391f6092ee72cfc2fc853a3b5c24a,,,5b3c1b8e98a5848b6561c1544831a23e,Finished,26 May 2016  03:08,26 May 2016  03:34,26 mins 5 secs,19.78,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.89,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
4d47c53c06bc113355fe116724cb401d,b76316fcaac670abc33c2eed5ed2d198,335c73ce7e958b03cb666da98252915b,f42391f6092ee72cfc2fc853a3b5c24a,,,5b3c1b8e98a5848b6561c1544831a23e,Finished,26 May 2016  12:10,26 May 2016  12:18,7 mins 54 secs,6.92,1.00,1.00,1.00,1.00,1.00,1.00,0.92,-,-,-,-,-,-,-,-,-,-,-,-,-
4d47c53c06bc113355fe116724cb401d,b76316fcaac670abc33c2eed5ed2d198,335c73ce7e958b03cb666da98252915b,f42391f6092ee72cfc2fc853a3b5c24a,,,5b3c1b8e98a5848b6561c1544831a23e,Finished,26 May 2016  12:18,26 May 2016  12:37,18 mins 45 secs,20.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
ea19c1e484475b6e66f17605dad04248,116fbb82df6f7c212f91a3ed396a3b77,f033380cdad42bc38581828c8bce42be,92039b12824eca7176ebce643b6db85b,,,21b783f9d73c189363c74fe55a5a50c6,Finished,26 May 2016  23:27,27 May 2016  13:00,13 hours 33 mins,17.56,1.00,1.00,1.00,1.00,1.00,0.44,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,0.89,1.00,0.67,0.67,1.00,0.00
4e3b087ab03bdc40efef842e155fb433,88327d48e420a64e68bd78d3e07595b6,1d48f7cf09f1424cbc1e84c7ae4d18ea,4eb19d9e5bdcc21392dde742073e5449,,,2d9fc8ed04e4c0038c371355db6189a6,In progress,29 May 2016  01:58,-,-,-,1.00,-,1.00,0.00,-,-,-,1.00,-,-,1.00,-,1.00,0.67,0.89,1.00,1.00,-,-,-
bf91d92398996ba1d03529e00963bbc7,674a9fdf0fd9c5966ba7fa3ab3b0c2ba,1c2f1574741c8906c329ebb914d039ee,733b533dab42811d1fa5fe5005878273,,,295129c990798da21d4238ee810b7376,Finished,29 May 2016  17:43, 2 Jun 2016  14:45,3 days 21 hours,19.14,1.00,1.00,1.00,1.00,0.89,0.78,0.92,1.00,0.89,0.89,1.00,0.89,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00
364331cc0d90fb29ca52c5c70dcde3ae,e61b7da4940d3c06d303bffd897c1d92,f2ca33d950579ff8e7af5455e64b8d1d,378ecd1c0acd36a51fa374d2defc407f,,,974773265cfc9576019e19ebeb1b8554,Finished,31 May 2016  12:58,31 May 2016  13:58,59 mins 46 secs,14.78,1.00,0.67,1.00,0.67,0.89,0.89,1.00,0.89,0.89,0.89,1.00,0.33,1.00,1.00,0.22,1.00,0.33,0.67,0.44,0.00
b80870855fdd20b4a286e88716dd4ceb,b5e609568851723f276586976b9f7120,6e1c7b1b160067bec1124257129f673c,b175533aeff0cdff51ec77319a6a8aed,,,dcfc46d98355cdea18cfba28799a618f,Finished,31 May 2016  13:05,31 May 2016  15:13,2 hours 8 mins,18.89,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,0.67,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.33,1.00,1.00
713daa78fe20ec6f0c17c3a5a8184907,ff1e113de5223893863f4d0ae3e34611,2179481863055a0be06e0e1b78bf91ac,2af498fb6a55138a2a934aa96bef5365,,,72929ae3cc5ad363a821b8ac61a7ba08,Finished, 2 Jun 2016  12:15, 2 Jun 2016  13:05,50 mins 8 secs,15.83,1.00,1.00,1.00,1.00,1.00,0.67,1.00,1.00,1.00,0.67,0.67,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.33,0.50
63881a2b36be14ec8feea3843fe26b5d,eec75e89e98503ab22376a72882b5ccd,43c513765795832f258c65a3e50e0644,aef1cfd599efca37e986b74f7a218c59,,,efc90c8bf80fadbe7636d8343864abd1,Finished, 2 Jun 2016  12:37, 2 Jun 2016  14:07,1 hour 29 mins,19.06,1.00,1.00,1.00,1.00,0.89,0.78,1.00,0.89,1.00,1.00,0.89,0.89,1.00,1.00,0.89,1.00,1.00,1.00,1.00,0.83
63881a2b36be14ec8feea3843fe26b5d,eec75e89e98503ab22376a72882b5ccd,43c513765795832f258c65a3e50e0644,aef1cfd599efca37e986b74f7a218c59,,,efc90c8bf80fadbe7636d8343864abd1,In progress, 2 Jun 2016  14:07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
70461322ab07c6c0e8685804a5d87113,766650f5b60f8b9d44d3c9b2bf114ad7,aff1483c102af14484a9f5c427c7a968,17a3d70bad7c6a0355a9c65e6f694e05,,,506f61ba02be6365f9c0866654ffc37a,In progress, 2 Jun 2016  23:55,-,-,-,0.67,1.00,0.67,0.67,0.78,0.89,0.83,1.00,-,0.78,0.89,0.89,1.00,-,-,1.00,1.00,-,0.44,0.67
7712b5bbc10d0c2578f984c9786405a8,385e80f744e62e0ae99926df8c6a543e,a5e61b64053ac8d724cf51b04d34dbdf,d23f52ab77a3321804034518cdc334c8,,,d58461900b4bf5b44b5dd6a60a05293c,Finished, 4 Jun 2016  15:35, 4 Jun 2016  16:58,1 hour 23 mins,19.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
8354e6d2a93685d941ee302be1ff5c22,e74b361f4efc29b79d5cac8a4cf54d17,5f5dbaa85d4da7162ae2076725d15ccb,07a72c2a8fd9c2e1e3d14c08ef50c796,,,7626475b9de61ea7e391df230f9226fe,Finished, 4 Jun 2016  16:29, 4 Jun 2016  16:50,20 mins 59 secs,15.33,1.00,1.00,0.33,1.00,0.89,0.89,0.67,0.89,1.00,1.00,1.00,0.89,1.00,0.00,0.89,1.00,1.00,-,0.22,0.67
7ba6b7b90a0235abed60e203bf8947c3,40ec1efc94b7834c8ae57b42830c1923,7f7a50933429da18ed205ff07f9aea85,2a827f88d9c01d93496d488eaa4b2eee,,,5936b948756475d3322e029ef86cc971,Finished, 5 Jun 2016  16:48, 5 Jun 2016  17:51,1 hour 2 mins,18.78,1.00,1.00,1.00,0.67,0.89,0.78,1.00,1.00,1.00,0.78,1.00,1.00,1.00,0.67,1.00,1.00,1.00,1.00,1.00,1.00
0348725f2ac6bc81ad15049b8228cb31,93836a9b262b02858e16fb7f125780c2,9e908583cc44c86b90d449285adecad2,ffa321a2c95bbbbf0d1ac75bde0ee0e0,,,f14e9ee5321b944d82d093bfb3ab6c2f,Finished, 7 Jun 2016  10:24, 4 Jul 2016  16:58,27 days 6 hours,17.81,1.00,1.00,0.67,0.33,0.89,1.00,0.92,1.00,0.78,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.33
6466453dcfa308f7f97fb6c104d26294,ea9459d33804d20d420ac1960c2292da,4b20ebb2698705922f2806e2f23de705,44dfe43ed975b89ce0a7eb9417bb234d,,,ed1f33348d851e776a2cf19537d3b3f4,Finished, 7 Jun 2016  13:46, 7 Jun 2016  14:17,31 mins 43 secs,18.11,1.00,1.00,1.00,0.67,0.89,1.00,0.89,1.00,1.00,0.44,1.00,1.00,1.00,1.00,0.89,1.00,1.00,0.33,1.00,1.00
1c858aeb580dacddfafad4601bb7a1ae,c54f4be3b60b6f573192dfd24145edba,1794ea3047eb8e7689d01e73be9e933c,bebe5c5bc32b0d86d8136327438f89f9,,,59ff5259406e93ded6a364a4fa7caa62,Finished, 9 Jun 2016  02:05, 9 Jun 2016  02:33,28 mins 22 secs,17.42,1.00,1.00,1.00,1.00,0.56,0.67,0.58,0.67,1.00,0.89,1.00,1.00,1.00,1.00,0.89,1.00,0.67,1.00,1.00,0.50
6bf2c75a4d4f2230a3b8567d101aee82,2dd549112ab42d057bc1f3b2589ce507,7a6a2deba5db9c8f5bb9d36754f5299f,f3650047e6190e0ad058f2e1ef529220,,,0b985c68f11361f21b0c07c347fb33b1,Finished, 9 Jun 2016  21:34,14 Jun 2016  11:34,4 days 13 hours,14.67,1.00,1.00,0.33,1.00,0.89,0.33,0.67,1.00,0.22,0.78,1.00,0.78,1.00,0.67,1.00,1.00,1.00,0.67,0.33,0.00
08d8050dcdb8b8f7ca443eff3c1b1d4b,24e20d77e0567f47ebfba465ddcea771,54890ebe24146f4ecafb02d9a3cf2f6f,9f20082d81cc57e0b49dab1fc92627d9,,,5e37931434c9b45e7a3268e317889351,Finished,10 Jun 2016  00:27,16 Jun 2016  15:56,6 days 15 hours,13.25,1.00,0.33,1.00,0.00,0.78,0.56,0.58,0.33,0.89,0.78,0.89,0.56,1.00,1.00,0.67,1.00,1.00,0.00,0.89,0.00
9b8ccbd3141942008d80203cec0e0598,1d9f9f7f0c3c8483ff58c7fcdc583aa7,4a1fae88eb4ba39b48b2bf92ca93c0e2,30ca7005589a0eb151edb9993440cd7a,,,35b5f7d4a469c04d99321399fdd47af2,Finished,10 Jun 2016  12:16,10 Jun 2016  12:41,25 mins 3 secs,18.78,1.00,1.00,1.00,1.00,0.89,0.44,1.00,1.00,0.89,1.00,1.00,0.89,1.00,1.00,1.00,1.00,0.67,1.00,1.00,1.00
e9eb50397b4de5040a62bed7c940043f,847566b8a5ad3fc38c1cab8e279f9535,3b8b6c019ffbf683ce2158a17f192f45,6d32bc5f24bbfd65b128280101a81b38,,,c590d15c69f248e7f2e83196b72b6795,Finished,10 Jun 2016  13:42,10 Jun 2016  14:14,32 mins 39 secs,17.94,1.00,1.00,1.00,1.00,0.78,0.78,0.78,1.00,0.56,1.00,1.00,0.56,1.00,1.00,0.89,1.00,1.00,1.00,0.78,0.83
980f709bd118200775db83433b199326,e6dbc11555f45c7f95f407e6d24f6765,c534320dd7ed31d5189c44fb2a22e2cc,52c6afe4ba5640f56e15622f79a996c7,,,0268ebc92b4d9225fd8ec86e42007179,Finished,12 Jun 2016  00:42,12 Jun 2016  01:02,19 mins 41 secs,6.92,1.00,0.67,0.67,1.00,0.89,0.56,0.92,0.00,1.00,0.11,0.11,-,-,-,-,-,-,-,-,-
b16a95ebf3dde7c53115db43461d89cc,67f72fe742d3eda3c600f946203722bd,a7dffad7455c646e74a5ac47e07e2586,fb7e950c1dd63ec40268894fff66565c,,,1e96574057ddf58bc3d24cc7a8d4d9d3,Finished,12 Jun 2016  08:15,12 Jun 2016  08:40,24 mins 40 secs,17.94,1.00,1.00,1.00,1.00,0.78,0.67,0.89,1.00,0.89,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.67,1.00,0.17
81abb41e70afd05fadd1c9ef7697fcb8,3959c321828b0272a35fc6fe9cb9aa4e,fc48852d3d72e592de1b9ae24cd52697,5355523788afb249175bdb8b1d12380e,,,f24ca4514dd0e2dacc41da5d31aac26b,Finished,12 Jun 2016  13:37,12 Jun 2016  14:43,1 hour 6 mins,17.89,1.00,1.00,1.00,1.00,0.78,1.00,0.78,1.00,1.00,0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00
81abb41e70afd05fadd1c9ef7697fcb8,3959c321828b0272a35fc6fe9cb9aa4e,fc48852d3d72e592de1b9ae24cd52697,5355523788afb249175bdb8b1d12380e,,,f24ca4514dd0e2dacc41da5d31aac26b,Finished,12 Jun 2016  14:52,12 Jun 2016  15:17,24 mins 56 secs,19.44,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.56,1.00,1.00,1.00,1.00,1.00
81abb41e70afd05fadd1c9ef7697fcb8,3959c321828b0272a35fc6fe9cb9aa4e,fc48852d3d72e592de1b9ae24cd52697,5355523788afb249175bdb8b1d12380e,,,f24ca4514dd0e2dacc41da5d31aac26b,Finished,12 Jun 2016  15:38,12 Jun 2016  16:01,23 mins 43 secs,19.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,0.67,0.56,1.00
81abb41e70afd05fadd1c9ef7697fcb8,3959c321828b0272a35fc6fe9cb9aa4e,fc48852d3d72e592de1b9ae24cd52697,5355523788afb249175bdb8b1d12380e,,,f24ca4514dd0e2dacc41da5d31aac26b,Finished,12 Jun 2016  16:05,12 Jun 2016  16:32,26 mins 58 secs,19.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
81abb41e70afd05fadd1c9ef7697fcb8,3959c321828b0272a35fc6fe9cb9aa4e,fc48852d3d72e592de1b9ae24cd52697,5355523788afb249175bdb8b1d12380e,,,f24ca4514dd0e2dacc41da5d31aac26b,Finished,12 Jun 2016  16:33,12 Jun 2016  16:52,18 mins 54 secs,19.78,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,0.89,1.00
eb352182965f6859e53ba6174a9eab0d,1bfd0b1d7675811e53db94bdcb67335d,71563ed18d8854b39e50fb38b6658f3a,4d8e24482004c89b007a9c9757ca6f35,,,3efafa1224204bec2c4f69060fa1ddf7,Finished,13 Jun 2016  13:36,13 Jun 2016  14:15,39 mins 33 secs,8.64,0.00,1.00,0.00,0.33,0.67,0.33,0.42,0.56,0.78,0.11,0.56,0.56,1.00,0.00,1.00,0.67,0.67,0.00,0.00,0.00
fc8629deade7980e838c88f448fa620b,5be6d31becbd9bdafac56c35dc2b4570,2ea977bb6edc9f30253e02b4a78e7f50,8ea28825dae7701ed3ada7d3b87ee0c3,,,c652ab55deec4a7d962ae6b53a9cd5c1,Finished,18 Jun 2016  13:46,18 Jun 2016  16:25,2 hours 38 mins,11.06,1.00,0.67,0.67,1.00,0.78,0.33,0.33,1.00,0.00,0.33,0.11,0.22,1.00,1.00,0.67,1.00,0.33,0.00,0.44,0.17
2c9ed267519eeea1fdba06aec542818a,12f907b7e59de0ac2d5d9d6fe5bfa531,5e3604651213859042cf6ec709f7cf6e,37e0f8589372bbd04771675a31417517,,,04da404147dac9b54f96ad17e330561c,Finished,18 Jun 2016  17:09, 2 Jul 2016  09:38,13 days 16 hours,14.78,1.00,0.33,0.67,1.00,1.00,0.67,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.44,0.67,1.00,-,-,-
5cf6c73833816c6f25608d735e7672c3,6eb38aaf03281bb02ec152d6c63d8589,1f4ab48896dee271b4c0139f335f98a8,c769d907d2527e532a10fe8521fa2a62,,,331385e53c38d9ad53dab9487b84ad93,Finished,19 Jun 2016  06:32,19 Jun 2016  08:55,2 hours 22 mins,18.67,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.33,1.00,1.00,1.00,0.67,1.00,1.00,1.00,0.67,1.00,1.00
af5ceb075c85e7e3ffd4e3891863d67b,9d9bfde1f892eae0412edfbf8254f204,755721f4d37e735d7b3a68cd4afb71ff,be422ad0100fdc2b894936b96ac0195b,,,35dda7d0d9c15ac93a8a56af666b0b19,Finished,19 Jun 2016  16:00,19 Jun 2016  16:49,49 mins 47 secs,19.22,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,0.89,0.67
336bacc77f500d46c93f4957797c4f54,632e8da2ac653c3bd12cdfffdc378670,966c2845c148c9309abd4e55dd51b606,9de866127f6b47240b67e93704c0f5e7,,,ce7d4877d0b3becb02da5a6941927c96,Finished,20 Jun 2016  10:57,20 Jun 2016  11:39,41 mins 16 secs,18.11,0.67,1.00,1.00,1.00,1.00,1.00,0.83,1.00,0.78,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.67,0.67,1.00,0.50
9a896dfefd3e3cd709eac8031c5f12b1,2da12c859b86ee2241442bd4797f6149,3172afcf1aaa8bd428e054cc5873e118,58822c8ddee0968f6a417ea65d1876df,,,2c64618df9bc43b80b2356f15cef9c38,Finished,21 Jun 2016  12:46,28 Jun 2016  17:07,7 days 4 hours,10.56,1.00,1.00,0.00,0.00,1.00,0.33,0.17,1.00,0.22,0.00,0.00,0.33,1.00,0.33,1.00,1.00,1.00,0.00,0.67,0.50
dd8b91d7ba1104b69f9dc2eff2861dbb,3e97d73852d5e333bc7bfe058a57d719,ab8b3adf958754332658b500b9c240d7,1ed5e98e541233c6ef76418c9ba7f39e,,,8b4f9f3721cc57a8c79fe5dad88b1471,Finished,21 Jun 2016  13:25,21 Jun 2016  14:19,53 mins 9 secs,18.72,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,0.33,1.00,0.67,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.83
9329ed69c078405d80dba0ac8f5d74d3,1bdf8ba52dd91d9806806b3428d2afdd,63f9558b16f8ebbeb08da9a2a7d46972,1269ac219135eeb80715356e94e6916a,,,1eae1a2a753a73d8f77f73228425fb20,Finished,21 Jun 2016  14:47,21 Jun 2016  15:15,28 mins 19 secs,18.97,1.00,1.00,1.00,1.00,0.89,0.67,0.75,1.00,1.00,0.89,0.89,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
19cc920f3730fc0dec3078d9ace3d26b,d4f8d58bf4607513a9349bf557182532,37269c059284b86cbe6e9d0b6743d9b9,6c37593ce2734e4bffea324c4c9d61b6,,,82b5beeb677c827d53245553406fe3b0,Finished,22 Jun 2016  20:21,23 Jun 2016  19:55,23 hours 34 mins,17.17,1.00,1.00,0.67,1.00,0.89,1.00,0.67,0.89,0.89,0.33,1.00,1.00,1.00,0.67,0.67,1.00,1.00,1.00,1.00,0.50
0398c24aee3c43856468112bd28f2a79,65f9172ba93e9b29f5974f181fa77783,bfc21546d092875e871bfa5eb54675c1,e391008eda250047befc2b789d5c4f09,,,4336b26cd56587f3f2f4ec71bbd4055e,Finished,22 Jun 2016  20:24,23 Jun 2016  01:39,5 hours 15 mins,17.94,1.00,1.00,1.00,1.00,1.00,0.89,1.00,0.89,0.67,0.56,1.00,1.00,1.00,0.67,1.00,1.00,1.00,1.00,0.44,0.83
c53f19ea037a318c1443d3666c7e3443,925436ac62f8017be21c8b12844c7314,1670a4d6dbdb8c46ba1b5e34168b21a6,f25f3d5931bf96a37543f0b780d4438e,,,819d0bc2273373163f6747ac12d350f0,Finished,25 Jun 2016  14:06,25 Jun 2016  14:34,27 mins 46 secs,16.97,1.00,1.00,1.00,0.33,1.00,0.89,0.75,1.00,0.33,0.89,0.89,1.00,1.00,0.67,0.67,1.00,1.00,0.67,0.89,1.00
